2024-01-12 at 14:45:59 | INFO | Creating the Mismatch Database
2024-01-12 at 14:47:57 | INFO | Created: pan-ebola-1000-0.005/work/mismatch.db
2024-01-12 at 14:48:07 | INFO | Read in MSA: all-ebola.align	seqs:2752	cols:21142
2024-01-12 at 15:02:55 | DEBUG | FKmer: 18	WalksOut
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4604	HairpinFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4605	HairpinFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4606	HairpinFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4607	HairpinFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4608	HairpinFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4609	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4610	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4611	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4612	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4613	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4614	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4615	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4616	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4617	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4618	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4619	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4620	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4621	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4622	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4623	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4624	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4625	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4626	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4627	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4628	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4629	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4630	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4631	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4632	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4633	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4634	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4635	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4636	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4637	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4638	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4639	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4640	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4641	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4642	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4643	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4644	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4645	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4646	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4647	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4648	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4649	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4650	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4651	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4652	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4653	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4654	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4655	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4656	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4657	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4658	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4659	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4660	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4661	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4662	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4663	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4664	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4665	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4666	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4667	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4668	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4669	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4670	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4671	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4672	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4673	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4674	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4675	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4676	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4677	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4678	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4679	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4680	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4681	WalkToFar
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4682	WalkToFar
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4683	WalkToFar
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4684	WalkToFar
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4685	WalkToFar
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4686	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4687	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4688	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4689	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4690	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4691	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4692	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4693	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4694	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4695	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4696	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4697	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4698	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4699	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4700	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4701	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4702	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4703	WalkToFar
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4704	WalkToFar
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4705	WalkToFar
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4706	WalkToFar
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4707	WalkToFar
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4708	WalkToFar
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4709	WalkToFar
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4710	WalkToFar
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4711	WalkToFar
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4712	WalkToFar
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4713	WalkToFar
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4714	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4715	WalkToFar
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4716	WalkToFar
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4717	WalkToFar
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4718	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4719	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4720	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4721	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4722	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4723	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4724	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4725	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4726	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4727	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4728	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4729	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4730	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4731: AllPass
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4732: AllPass
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4733: AllPass
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4734	DimerFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4735	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4736	DimerFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4737	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4738	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4739	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4740	HairpinFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4741	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4742	HairpinFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4743	HairpinFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4744	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4745	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4746	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4747	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4748	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4749	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4750	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4751	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4752	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4753	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4754	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4755	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4756	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4757	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4758	HairpinFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4759	HairpinFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4760	HairpinFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4761	HairpinFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4762	HairpinFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4763	HairpinFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4764	HairpinFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4765	HairpinFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4766	HairpinFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4767	HairpinFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4768	HairpinFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4769	HairpinFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4770	HairpinFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4771	HairpinFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4772	HairpinFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4773	HairpinFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4774	HairpinFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4775	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4776	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4777	HairpinFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4778	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4779	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4780	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4781	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4782	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4783	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4784	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4785	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4786	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4787	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4788	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4789	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4790	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4791	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4792	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4793	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4794	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4795	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4796	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4797	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4798	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4799	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4800	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4801	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4802	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4803	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4804	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4805	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4806	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4807	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4808	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4809	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4810	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4811	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4812	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4813	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4814	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4815	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4816	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4817	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4818	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4819	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4820	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4821	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4822	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4823	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4824	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4825	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4826	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4827	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4828	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4829	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4830	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4831: AllPass
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4832: AllPass
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4833: AllPass
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4834: AllPass
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4835: AllPass
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4836: AllPass
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4837	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4838: AllPass
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4839: AllPass
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4840	DimerFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4841	DimerFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4842	DimerFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4843	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4844	DimerFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4845	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4846	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4847	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4848	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4849	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4850	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4851	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4852	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4853	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4854	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4855	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4856	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4857	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4858	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4859	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4860	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4861	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4862	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4863	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4864	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4865	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4866	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4867	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4868	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4869	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4870	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4871: AllPass
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4872: AllPass
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4873: AllPass
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4874: AllPass
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4875: AllPass
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4876: AllPass
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4877	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4878	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4879	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4880	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4881	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4882	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4883	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4884	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4885	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4886	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4887	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4888	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4889	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4890	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4891	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4892	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4893	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4894	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4895	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4896	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4897	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4898	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4899	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4900	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4901	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4902	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4903	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4904	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4905	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4906	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4907	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4908	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4909	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4910	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4911	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4912	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4913	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4914	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4915	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4916	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4917	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4918	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4919	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4920	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4921	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4922	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4923	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4924	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4925	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4926	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4927	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4928	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4929	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4930	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4931	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4932	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4933	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4934	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4935	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4936	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4937	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4938	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4939	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4940	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4941	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4942	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4943	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4944	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4945	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4946	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4947	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4948	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4949	ThermoFail
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4950	GapOnSetBase
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4951	WalkToFar
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4952	WalkToFar
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4953	WalkToFar
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4954	WalkToFar
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4955	WalkToFar
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4956	WalkToFar
2024-01-12 at 15:02:55 | DEBUG | FKmer: 4957	WalkToFar
